413,5,265.58,275.38,24.33,29.09,0.89,-1,-1,-1
413,3,214.47,299.32,43.41,59.70,0.90,-1,-1,-1
414,5,263.79,275.47,24.13,28.98,0.88,-1,-1,-1
414,3,215.15,300.15,44.49,61.17,0.90,-1,-1,-1
415,5,262.52,276.25,23.52,28.34,0.87,-1,-1,-1
415,3,216.24,302.78,45.26,62.29,0.90,-1,-1,-1
416,5,260.72,276.85,23.04,27.79,0.88,-1,-1,-1
416,3,216.78,305.10,45.87,63.00,0.90,-1,-1,-1
417,5,258.91,277.68,21.94,26.68,0.81,-1,-1,-1
417,3,216.92,307.87,46.50,63.54,0.86,-1,-1,-1
418,5,255.59,277.99,22.38,27.47,0.83,-1,-1,-1
418,3,219.54,312.13,45.87,62.84,0.79,-1,-1,-1
419,5,252.73,278.69,22.38,27.76,0.86,-1,-1,-1
420,5,251.37,279.10,23.05,28.76,0.86,-1,-1,-1
421,5,250.45,279.11,23.62,29.72,0.87,-1,-1,-1
422,5,249.35,278.37,23.97,30.37,0.87,-1,-1,-1
423,5,248.12,276.77,24.07,30.91,0.89,-1,-1,-1
423,3,219.09,315.65,48.42,66.72,0.77,-1,-1,-1
424,5,247.03,275.71,23.42,30.53,0.89,-1,-1,-1
424,3,218.17,314.85,48.06,66.43,0.86,-1,-1,-1
425,5,245.88,274.11,23.26,30.66,0.89,-1,-1,-1
425,3,216.87,314.57,47.51,65.73,0.93,-1,-1,-1
426,5,244.68,272.64,22.77,30.40,0.90,-1,-1,-1
426,3,216.10,314.12,46.73,64.57,0.93,-1,-1,-1
427,5,243.48,271.20,23.30,31.19,0.90,-1,-1,-1
427,3,214.34,313.77,45.70,62.93,0.92,-1,-1,-1
428,5,242.49,269.64,23.46,31.48,0.89,-1,-1,-1
428,3,213.66,312.85,45.07,61.72,0.91,-1,-1,-1
429,5,241.42,268.62,23.84,31.87,0.90,-1,-1,-1
429,3,210.67,311.14,45.28,61.88,0.93,-1,-1,-1
430,5,240.17,267.96,23.98,32.01,0.89,-1,-1,-1
430,3,208.66,310.19,45.25,61.65,0.92,-1,-1,-1
431,5,239.38,266.85,24.47,32.65,0.89,-1,-1,-1
431,3,206.85,309.23,45.75,62.17,0.92,-1,-1,-1
432,5,238.37,265.72,24.99,33.47,0.87,-1,-1,-1
432,3,204.91,309.61,45.63,61.77,0.92,-1,-1,-1
433,5,237.49,265.16,25.36,34.06,0.87,-1,-1,-1
433,3,202.90,312.15,44.24,59.54,0.90,-1,-1,-1
434,5,237.21,265.56,25.19,33.99,0.89,-1,-1,-1
434,3,201.49,314.77,43.24,57.80,0.90,-1,-1,-1
435,5,237.72,266.18,24.86,33.65,0.88,-1,-1,-1
435,3,199.58,314.50,44.45,59.30,0.91,-1,-1,-1
436,5,238.17,266.45,25.18,34.10,0.89,-1,-1,-1
436,3,197.80,315.44,45.27,60.15,0.91,-1,-1,-1
437,5,238.25,267.88,25.25,34.26,0.91,-1,-1,-1
437,3,196.63,318.00,45.26,59.89,0.90,-1,-1,-1
438,5,238.89,270.07,24.69,33.43,0.90,-1,-1,-1
438,3,195.69,319.25,45.46,60.10,0.90,-1,-1,-1
439,5,238.88,271.52,25.06,33.99,0.89,-1,-1,-1
439,3,196.00,320.28,44.97,59.29,0.87,-1,-1,-1
440,5,239.07,272.50,25.44,34.49,0.90,-1,-1,-1
440,3,196.52,320.49,45.29,59.59,0.89,-1,-1,-1
441,5,239.75,273.16,24.98,33.79,0.90,-1,-1,-1
441,3,197.33,319.65,45.74,60.01,0.90,-1,-1,-1
442,5,239.68,273.40,24.60,33.21,0.90,-1,-1,-1
442,3,198.24,318.71,45.72,59.57,0.92,-1,-1,-1
443,5,238.78,272.89,24.75,33.29,0.89,-1,-1,-1
443,3,200.11,317.28,45.48,58.82,0.90,-1,-1,-1
444,5,236.94,271.64,25.44,33.91,0.89,-1,-1,-1
444,3,199.84,312.24,47.08,60.63,0.92,-1,-1,-1
445,5,236.59,270.43,25.64,33.85,0.90,-1,-1,-1
445,3,200.21,308.32,48.41,62.19,0.94,-1,-1,-1
446,5,235.81,268.04,26.46,34.71,0.92,-1,-1,-1
446,3,201.67,305.80,48.44,61.91,0.93,-1,-1,-1
447,5,234.67,266.85,26.71,34.73,0.91,-1,-1,-1
447,3,202.45,303.39,48.90,62.08,0.94,-1,-1,-1
448,5,235.51,265.22,26.66,34.74,0.90,-1,-1,-1
448,3,204.07,301.77,49.01,61.85,0.94,-1,-1,-1
449,5,234.73,263.73,26.50,34.43,0.91,-1,-1,-1
449,3,204.78,300.01,49.74,62.35,0.95,-1,-1,-1
450,5,234.52,263.19,25.71,33.42,0.91,-1,-1,-1
450,3,205.67,298.50,50.45,62.53,0.95,-1,-1,-1
451,5,233.69,262.56,25.45,33.03,0.91,-1,-1,-1
451,3,207.85,297.82,50.16,61.41,0.95,-1,-1,-1
452,5,232.96,261.46,25.33,32.89,0.91,-1,-1,-1
452,3,210.44,298.07,49.86,60.38,0.94,-1,-1,-1
453,5,232.07,260.92,25.37,32.84,0.91,-1,-1,-1
453,3,211.86,298.21,50.50,60.29,0.94,-1,-1,-1
454,5,231.16,260.59,25.66,33.12,0.92,-1,-1,-1
454,3,213.58,298.60,51.36,60.56,0.94,-1,-1,-1
455,5,230.65,260.65,25.58,32.93,0.92,-1,-1,-1
455,3,216.14,299.81,51.42,60.07,0.94,-1,-1,-1
456,5,229.30,260.69,26.03,33.46,0.92,-1,-1,-1
456,3,218.12,300.45,52.53,61.08,0.94,-1,-1,-1
457,5,228.21,261.47,26.01,33.36,0.91,-1,-1,-1
457,3,220.44,300.12,53.86,62.35,0.93,-1,-1,-1
458,5,226.30,262.67,26.43,33.92,0.90,-1,-1,-1
458,3,221.58,300.15,54.62,62.83,0.88,-1,-1,-1
459,5,224.54,263.58,26.96,34.72,0.92,-1,-1,-1
459,3,225.48,300.32,55.53,63.89,0.91,-1,-1,-1
460,5,223.75,265.25,27.59,35.31,0.92,-1,-1,-1
460,3,230.15,300.99,55.87,64.59,0.89,-1,-1,-1
461,5,222.84,267.22,27.73,35.53,0.91,-1,-1,-1
461,3,234.05,301.85,55.16,64.25,0.83,-1,-1,-1
462,5,222.46,269.29,27.31,34.73,0.90,-1,-1,-1
462,3,231.83,300.55,58.29,67.66,0.76,-1,-1,-1
463,5,221.74,270.82,27.20,34.41,0.89,-1,-1,-1
463,3,234.61,299.93,58.84,68.64,0.82,-1,-1,-1
464,5,222.29,271.97,26.76,33.39,0.87,-1,-1,-1
464,3,237.83,298.38,59.01,69.29,0.87,-1,-1,-1
465,5,222.47,272.08,26.73,33.01,0.87,-1,-1,-1
465,3,240.90,297.79,57.32,67.17,0.87,-1,-1,-1
466,5,222.62,271.04,27.41,33.77,0.89,-1,-1,-1
466,3,243.13,296.39,56.75,66.62,0.82,-1,-1,-1
467,5,222.99,269.61,27.67,34.05,0.90,-1,-1,-1
467,3,245.72,293.94,57.03,66.99,0.86,-1,-1,-1
468,5,222.30,267.71,28.42,35.05,0.90,-1,-1,-1
468,3,251.53,292.45,55.60,65.35,0.85,-1,-1,-1
469,5,221.62,265.67,29.49,36.60,0.90,-1,-1,-1
469,3,255.49,291.02,54.94,64.71,0.89,-1,-1,-1
470,5,221.55,264.16,28.96,36.02,0.92,-1,-1,-1
470,3,259.18,289.47,53.67,62.97,0.85,-1,-1,-1
471,5,221.56,262.84,28.70,35.78,0.92,-1,-1,-1
471,3,263.12,288.47,53.57,62.62,0.86,-1,-1,-1
472,5,221.35,260.88,28.76,35.98,0.93,-1,-1,-1
472,3,267.92,288.14,52.94,61.30,0.89,-1,-1,-1
473,5,220.95,258.82,28.85,36.34,0.92,-1,-1,-1
473,3,268.50,287.15,53.98,61.72,0.88,-1,-1,-1
474,5,220.62,257.62,28.69,36.48,0.92,-1,-1,-1
474,3,269.17,287.12,53.54,60.69,0.85,-1,-1,-1
475,5,220.19,256.60,28.29,36.22,0.92,-1,-1,-1
475,3,271.13,287.60,55.12,61.22,0.89,-1,-1,-1
476,5,220.12,256.10,28.27,36.42,0.91,-1,-1,-1
476,3,271.28,287.95,57.90,63.21,0.93,-1,-1,-1
477,5,219.90,255.94,28.15,36.49,0.91,-1,-1,-1
477,3,272.07,290.16,59.96,64.85,0.95,-1,-1,-1
478,5,219.85,256.06,27.99,36.51,0.91,-1,-1,-1
478,3,273.55,292.35,62.64,68.12,0.95,-1,-1,-1
479,5,219.80,255.98,28.48,37.40,0.91,-1,-1,-1
479,3,274.52,295.21,63.87,69.93,0.94,-1,-1,-1
480,5,219.48,256.26,28.90,38.32,0.92,-1,-1,-1
480,3,277.14,297.79,62.89,69.46,0.94,-1,-1,-1
481,5,219.60,256.68,29.18,38.96,0.92,-1,-1,-1
481,3,279.23,299.96,62.24,69.25,0.94,-1,-1,-1
482,5,220.03,257.60,29.49,39.49,0.92,-1,-1,-1
482,3,281.43,301.21,62.84,70.62,0.94,-1,-1,-1
483,5,219.91,257.96,30.12,40.56,0.92,-1,-1,-1
483,3,285.22,304.45,61.42,69.66,0.92,-1,-1,-1
484,5,220.07,259.57,30.25,40.66,0.92,-1,-1,-1
484,3,287.43,304.33,63.61,73.12,0.91,-1,-1,-1
485,5,220.35,261.67,29.94,40.40,0.90,-1,-1,-1
485,3,290.61,307.03,63.42,73.81,0.92,-1,-1,-1
486,5,220.60,263.66,30.04,40.57,0.89,-1,-1,-1
486,3,295.89,308.49,60.61,71.13,0.89,-1,-1,-1
487,5,219.89,264.84,30.83,41.51,0.87,-1,-1,-1
487,3,299.28,309.45,60.47,71.54,0.88,-1,-1,-1
488,5,218.59,265.58,31.34,42.45,0.85,-1,-1,-1
488,3,304.16,308.44,58.34,69.31,0.88,-1,-1,-1
489,5,216.85,265.40,32.42,44.25,0.85,-1,-1,-1
489,3,306.84,302.16,58.95,70.24,0.92,-1,-1,-1
490,5,216.75,264.89,33.36,45.80,0.81,-1,-1,-1
490,3,310.35,299.82,60.48,72.65,0.89,-1,-1,-1
491,5,216.11,265.25,33.45,46.10,0.81,-1,-1,-1
491,3,314.41,297.04,59.23,71.50,0.92,-1,-1,-1
492,5,216.01,265.24,33.48,46.19,0.78,-1,-1,-1
492,3,317.37,293.73,58.96,71.63,0.89,-1,-1,-1
493,5,214.92,266.68,32.54,44.74,0.77,-1,-1,-1
493,3,320.53,289.99,59.00,71.66,0.92,-1,-1,-1
494,5,213.61,266.78,32.25,44.44,0.82,-1,-1,-1
494,3,323.54,285.93,59.59,72.26,0.93,-1,-1,-1
495,5,211.98,265.62,33.04,45.81,0.81,-1,-1,-1
495,3,326.26,282.07,60.58,73.37,0.94,-1,-1,-1
496,5,210.77,265.03,33.18,46.31,0.84,-1,-1,-1
496,3,329.74,279.63,60.57,73.19,0.95,-1,-1,-1
497,5,209.91,264.94,32.72,45.90,0.82,-1,-1,-1
497,3,332.93,276.54,62.52,75.18,0.95,-1,-1,-1
498,5,209.22,264.75,33.18,46.61,0.78,-1,-1,-1
498,3,337.61,274.99,63.16,75.62,0.95,-1,-1,-1
499,5,208.58,265.86,32.23,45.40,0.81,-1,-1,-1
499,3,341.86,274.61,63.84,75.48,0.93,-1,-1,-1
500,5,208.46,266.58,31.66,44.61,0.79,-1,-1,-1
500,3,347.74,274.84,64.80,75.70,0.94,-1,-1,-1
501,5,208.28,267.89,30.82,43.11,0.86,-1,-1,-1
501,3,354.58,277.05,65.43,75.47,0.94,-1,-1,-1
502,5,207.34,268.22,31.00,43.45,0.86,-1,-1,-1
502,3,360.21,278.99,67.91,77.45,0.95,-1,-1,-1
503,5,206.44,267.88,31.56,44.47,0.86,-1,-1,-1
503,3,368.12,283.71,68.74,77.89,0.94,-1,-1,-1
504,5,205.55,267.15,32.69,46.33,0.85,-1,-1,-1
504,3,372.04,287.48,72.57,81.57,0.93,-1,-1,-1
505,5,204.90,267.89,32.76,46.45,0.85,-1,-1,-1
505,3,377.40,292.24,74.73,83.82,0.93,-1,-1,-1
506,5,204.20,268.17,33.44,47.36,0.84,-1,-1,-1
506,3,379.15,294.96,78.81,88.45,0.93,-1,-1,-1
507,5,203.60,269.00,33.53,47.41,0.85,-1,-1,-1
507,3,381.70,297.58,82.43,93.08,0.89,-1,-1,-1
508,5,202.82,270.49,33.46,47.12,0.78,-1,-1,-1
508,3,385.04,301.73,83.88,95.72,0.88,-1,-1,-1
509,5,202.58,273.27,32.63,45.51,0.79,-1,-1,-1
509,3,391.34,307.66,79.76,91.82,0.87,-1,-1,-1
510,5,201.81,273.26,33.34,46.39,0.72,-1,-1,-1
510,3,393.37,306.86,80.62,94.00,0.92,-1,-1,-1
511,5,202.00,276.20,31.95,44.05,0.76,-1,-1,-1
511,3,395.42,304.20,82.69,97.70,0.91,-1,-1,-1
512,5,201.13,274.42,33.37,45.86,0.81,-1,-1,-1
512,3,398.48,302.13,81.72,97.93,0.93,-1,-1,-1
513,5,200.17,271.42,35.33,48.57,0.83,-1,-1,-1
513,3,403.34,300.82,77.00,92.99,0.91,-1,-1,-1
514,5,201.54,272.30,33.95,46.41,0.78,-1,-1,-1
514,3,406.04,298.92,74.88,90.98,0.93,-1,-1,-1
515,5,201.78,271.44,33.87,46.11,0.81,-1,-1,-1
515,3,408.30,297.45,74.42,90.80,0.93,-1,-1,-1
516,5,203.38,271.57,32.53,44.21,0.83,-1,-1,-1
516,3,410.94,295.86,74.71,91.32,0.93,-1,-1,-1
517,5,204.41,271.00,32.20,43.79,0.81,-1,-1,-1
517,3,411.51,293.77,77.65,95.35,0.93,-1,-1,-1
518,5,205.04,270.95,31.87,43.34,0.83,-1,-1,-1
518,3,414.50,293.28,76.23,93.35,0.94,-1,-1,-1
519,5,205.97,270.62,31.94,43.48,0.80,-1,-1,-1
519,3,416.83,293.10,76.13,93.11,0.94,-1,-1,-1
520,5,206.11,270.20,32.45,44.14,0.81,-1,-1,-1
520,3,418.90,292.90,75.99,92.70,0.94,-1,-1,-1
521,5,206.74,269.90,32.81,44.68,0.75,-1,-1,-1
521,3,421.29,293.43,76.64,93.42,0.94,-1,-1,-1
522,5,206.12,270.08,32.81,44.60,0.84,-1,-1,-1
522,3,423.22,295.12,77.57,94.86,0.93,-1,-1,-1
523,5,205.77,270.45,32.78,44.56,0.88,-1,-1,-1
523,3,425.12,296.21,79.67,97.75,0.93,-1,-1,-1
524,5,205.80,271.04,32.96,44.85,0.87,-1,-1,-1
524,3,426.35,297.06,81.33,100.00,0.93,-1,-1,-1
525,5,205.33,272.45,32.87,44.66,0.87,-1,-1,-1
525,3,428.09,299.43,82.72,101.72,0.94,-1,-1,-1
526,5,207.23,273.58,32.63,44.59,0.84,-1,-1,-1
526,3,428.27,299.90,84.93,104.99,0.96,-1,-1,-1
527,5,213.25,272.21,36.35,47.83,0.90,-1,-1,-1
527,3,429.14,300.79,86.32,107.37,0.95,-1,-1,-1
528,5,215.27,272.28,38.61,49.90,0.87,-1,-1,-1
528,3,429.84,302.00,86.54,108.25,0.95,-1,-1,-1
529,5,215.82,274.32,39.92,50.99,0.58,-1,-1,-1
529,3,430.69,304.64,87.46,110.30,0.93,-1,-1,-1
529,6,298.86,269.37,17.34,28.62,0.65,-1,-1,-1
530,5,215.59,286.46,32.81,42.09,0.62,-1,-1,-1
530,3,433.36,305.78,87.51,111.04,0.94,-1,-1,-1
530,6,299.18,269.16,17.82,29.46,0.64,-1,-1,-1
531,5,213.57,291.76,31.60,40.88,0.66,-1,-1,-1
531,3,437.52,306.93,87.10,111.28,0.92,-1,-1,-1
531,6,300.31,269.09,17.31,28.70,0.62,-1,-1,-1
532,5,213.86,298.22,29.37,38.04,0.69,-1,-1,-1
532,3,441.24,306.31,86.79,111.91,0.91,-1,-1,-1
532,6,292.04,268.91,19.33,31.49,0.58,-1,-1,-1
533,5,216.92,309.97,23.94,30.48,0.48,-1,-1,-1
533,3,444.87,305.61,86.63,112.69,0.92,-1,-1,-1
533,6,287.26,269.00,21.21,33.94,0.78,-1,-1,-1
534,5,217.54,315.17,23.14,29.47,0.41,-1,-1,-1
534,3,448.28,303.85,86.30,112.66,0.94,-1,-1,-1
534,6,285.17,269.35,21.76,34.21,0.81,-1,-1,-1
535,5,217.46,319.40,22.63,28.87,0.60,-1,-1,-1
535,3,452.79,302.12,86.36,113.49,0.95,-1,-1,-1
535,6,283.78,269.79,22.22,34.24,0.83,-1,-1,-1
536,5,216.89,322.25,22.42,28.41,0.74,-1,-1,-1
536,3,457.33,299.69,87.45,115.24,0.94,-1,-1,-1
536,6,282.21,269.80,22.87,34.51,0.87,-1,-1,-1
537,5,214.99,323.68,24.73,31.45,0.58,-1,-1,-1
537,3,460.96,298.46,87.99,116.17,0.95,-1,-1,-1
537,6,281.60,269.81,23.34,34.57,0.87,-1,-1,-1
538,5,213.08,325.22,22.64,28.33,0.68,-1,-1,-1
538,3,465.52,297.26,88.08,116.49,0.96,-1,-1,-1
538,6,281.13,269.06,24.15,35.16,0.88,-1,-1,-1
539,5,210.50,324.53,24.00,29.65,0.50,-1,-1,-1
539,3,470.27,296.67,88.36,116.57,0.95,-1,-1,-1
539,6,280.71,269.07,24.79,35.35,0.85,-1,-1,-1
540,5,206.51,315.28,31.62,39.41,0.76,-1,-1,-1
540,3,474.33,295.57,88.44,116.27,0.95,-1,-1,-1
540,6,280.38,269.08,25.48,35.70,0.88,-1,-1,-1
541,5,202.71,309.90,36.74,46.02,0.79,-1,-1,-1
541,3,478.85,295.17,88.76,115.82,0.96,-1,-1,-1
541,6,278.34,268.93,25.84,35.80,0.88,-1,-1,-1
542,5,200.78,307.61,39.16,49.45,0.79,-1,-1,-1
542,3,483.35,294.14,89.57,115.92,0.96,-1,-1,-1
542,6,276.98,268.58,26.35,36.12,0.89,-1,-1,-1
543,5,198.96,303.97,41.90,53.36,0.83,-1,-1,-1
543,3,490.56,293.47,89.83,115.05,0.96,-1,-1,-1
543,6,275.50,268.16,26.79,36.51,0.88,-1,-1,-1
544,5,198.97,304.27,41.40,53.26,0.76,-1,-1,-1
544,3,499.67,294.13,89.96,113.51,0.95,-1,-1,-1
544,6,273.83,267.41,27.21,36.94,0.83,-1,-1,-1
545,5,197.78,305.11,40.52,52.85,0.79,-1,-1,-1
545,3,508.51,293.51,92.60,115.00,0.96,-1,-1,-1
545,6,271.38,265.95,28.13,38.26,0.85,-1,-1,-1
546,5,198.37,310.33,36.50,48.03,0.78,-1,-1,-1
546,3,517.77,293.59,94.38,115.54,0.96,-1,-1,-1
546,6,269.76,265.11,28.18,38.46,0.85,-1,-1,-1
547,5,197.55,310.32,36.57,48.71,0.80,-1,-1,-1
547,3,526.18,295.85,94.93,115.44,0.95,-1,-1,-1
547,6,268.46,264.79,27.89,38.22,0.87,-1,-1,-1
548,5,197.45,311.33,36.16,48.36,0.83,-1,-1,-1
548,3,537.30,298.96,96.65,116.58,0.96,-1,-1,-1
548,6,267.33,264.10,27.98,38.40,0.89,-1,-1,-1
549,5,196.82,313.91,35.47,47.60,0.84,-1,-1,-1
549,3,548.45,302.64,98.91,119.06,0.95,-1,-1,-1
549,6,266.44,263.26,27.84,38.16,0.91,-1,-1,-1
550,5,196.03,314.43,35.92,48.16,0.85,-1,-1,-1
550,3,561.17,305.35,103.50,123.81,0.96,-1,-1,-1
550,6,265.76,262.95,27.69,37.75,0.91,-1,-1,-1
551,5,194.31,316.52,35.91,48.36,0.84,-1,-1,-1
551,3,571.71,308.69,105.66,126.77,0.94,-1,-1,-1
551,6,264.80,262.11,27.97,37.88,0.92,-1,-1,-1
552,5,194.05,318.18,36.32,49.30,0.82,-1,-1,-1
552,3,584.07,311.42,108.05,130.21,0.93,-1,-1,-1
552,6,263.89,261.66,28.06,37.62,0.93,-1,-1,-1
553,5,194.34,318.49,37.14,50.81,0.81,-1,-1,-1
553,3,594.60,314.18,107.94,131.79,0.92,-1,-1,-1
553,6,261.80,261.51,28.11,37.51,0.92,-1,-1,-1
554,5,192.08,318.87,36.94,50.79,0.89,-1,-1,-1
554,3,603.22,315.79,108.10,133.52,0.95,-1,-1,-1
554,6,260.74,261.47,27.58,36.57,0.94,-1,-1,-1
555,5,191.11,317.51,36.78,50.75,0.91,-1,-1,-1
555,3,608.52,315.49,107.66,134.43,0.94,-1,-1,-1
555,6,258.73,262.38,27.10,35.91,0.94,-1,-1,-1
556,5,190.62,315.63,36.43,50.41,0.90,-1,-1,-1
556,3,614.77,312.83,107.78,134.72,0.92,-1,-1,-1
556,6,256.53,262.13,27.83,36.86,0.92,-1,-1,-1
557,5,190.70,314.15,35.67,49.08,0.90,-1,-1,-1
557,3,615.93,308.38,107.90,135.66,0.92,-1,-1,-1
557,6,254.37,261.89,28.22,37.51,0.93,-1,-1,-1
558,5,190.91,312.97,35.27,48.25,0.90,-1,-1,-1
558,3,615.84,306.51,105.47,133.92,0.93,-1,-1,-1
558,6,252.36,262.70,28.18,37.75,0.89,-1,-1,-1
559,5,190.93,311.78,35.13,47.64,0.89,-1,-1,-1
559,3,613.70,302.21,106.32,137.04,0.96,-1,-1,-1
559,6,251.45,263.02,26.50,35.77,0.73,-1,-1,-1
560,5,190.07,311.03,35.51,47.70,0.90,-1,-1,-1
560,3,616.06,299.14,103.47,134.38,0.95,-1,-1,-1
560,6,249.66,263.30,25.88,34.99,0.83,-1,-1,-1
561,5,189.69,310.46,35.98,48.02,0.90,-1,-1,-1
561,3,619.15,295.14,101.00,131.50,0.97,-1,-1,-1
561,6,247.71,264.16,26.55,36.22,0.86,-1,-1,-1
562,5,189.53,310.41,36.21,48.14,0.91,-1,-1,-1
562,3,622.19,291.26,100.65,130.98,0.98,-1,-1,-1
562,6,246.33,264.91,26.73,36.96,0.84,-1,-1,-1
563,5,189.40,310.54,36.50,48.18,0.93,-1,-1,-1
563,3,626.02,289.26,99.54,128.98,0.97,-1,-1,-1
563,6,245.16,265.64,26.73,37.54,0.82,-1,-1,-1
564,5,189.10,310.30,37.27,48.78,0.94,-1,-1,-1
564,3,627.43,285.42,101.19,130.91,0.97,-1,-1,-1
564,6,244.39,265.77,25.43,35.70,0.81,-1,-1,-1
565,5,188.59,310.81,38.12,49.30,0.94,-1,-1,-1
565,3,630.79,282.40,102.37,132.21,0.97,-1,-1,-1
565,6,242.59,266.26,26.92,38.30,0.83,-1,-1,-1
566,5,188.27,311.75,38.84,49.79,0.94,-1,-1,-1
566,3,633.91,281.47,102.94,132.11,0.97,-1,-1,-1
566,6,241.50,266.14,28.33,40.96,0.86,-1,-1,-1
567,5,188.29,313.00,39.45,50.27,0.94,-1,-1,-1
567,3,635.41,280.45,104.55,133.54,0.97,-1,-1,-1
567,6,241.54,266.23,28.32,41.42,0.81,-1,-1,-1
568,5,187.85,314.50,40.46,51.32,0.95,-1,-1,-1
568,3,637.38,279.23,106.81,136.13,0.97,-1,-1,-1
568,6,241.34,265.39,28.31,41.58,0.91,-1,-1,-1
569,5,187.84,316.54,41.49,52.30,0.94,-1,-1,-1
569,3,639.37,279.85,108.44,137.98,0.97,-1,-1,-1
569,6,240.76,264.03,28.82,42.21,0.93,-1,-1,-1
570,5,188.13,318.34,41.90,52.38,0.93,-1,-1,-1
570,3,641.57,282.65,110.03,139.84,0.97,-1,-1,-1
570,6,240.39,263.36,29.09,42.43,0.92,-1,-1,-1
571,5,188.36,319.01,42.51,52.68,0.93,-1,-1,-1
571,3,642.71,284.80,113.86,144.64,0.97,-1,-1,-1
571,6,240.40,262.96,29.25,42.50,0.93,-1,-1,-1
572,5,187.98,318.51,43.00,53.08,0.94,-1,-1,-1
572,3,643.87,288.84,115.42,146.44,0.97,-1,-1,-1
572,6,240.21,262.81,29.19,42.22,0.93,-1,-1,-1
573,5,188.17,317.41,42.96,52.92,0.95,-1,-1,-1
573,3,643.52,292.34,117.92,149.72,0.97,-1,-1,-1
573,6,239.74,262.46,29.43,42.39,0.94,-1,-1,-1
574,5,188.13,316.53,43.04,52.85,0.94,-1,-1,-1
574,3,641.97,291.94,122.68,156.19,0.97,-1,-1,-1
574,6,239.46,262.33,29.50,42.15,0.93,-1,-1,-1
575,5,187.64,315.15,43.28,53.11,0.94,-1,-1,-1
575,3,642.68,292.94,124.02,158.63,0.97,-1,-1,-1
575,6,239.11,262.29,29.77,42.34,0.93,-1,-1,-1
576,5,187.86,313.73,43.28,52.90,0.94,-1,-1,-1
576,3,643.99,293.61,124.58,160.09,0.97,-1,-1,-1
576,6,239.21,262.43,29.76,42.11,0.93,-1,-1,-1
577,5,188.38,312.45,43.53,53.11,0.93,-1,-1,-1
577,3,645.37,292.70,125.19,161.45,0.97,-1,-1,-1
577,6,239.14,262.78,30.01,42.30,0.93,-1,-1,-1
578,5,189.43,310.94,44.15,53.77,0.94,-1,-1,-1
578,3,647.34,290.00,125.28,161.62,0.97,-1,-1,-1
578,6,239.27,262.92,30.42,42.67,0.93,-1,-1,-1
579,5,190.19,309.63,44.54,54.01,0.94,-1,-1,-1
579,3,648.68,285.13,126.29,163.07,0.97,-1,-1,-1
579,6,239.79,263.42,30.56,42.50,0.93,-1,-1,-1
580,5,191.49,309.15,43.90,52.91,0.94,-1,-1,-1
580,3,651.71,280.64,126.75,163.57,0.97,-1,-1,-1
580,6,240.63,264.35,30.56,42.13,0.93,-1,-1,-1
581,5,192.23,308.69,44.03,52.78,0.94,-1,-1,-1
581,3,657.79,277.32,126.33,162.81,0.97,-1,-1,-1
581,6,241.85,265.45,30.55,41.69,0.94,-1,-1,-1
582,5,193.52,308.68,44.35,52.72,0.94,-1,-1,-1
582,3,661.72,270.92,127.48,164.53,0.97,-1,-1,-1
582,6,243.07,265.86,30.85,41.82,0.94,-1,-1,-1
583,5,195.08,308.85,44.58,52.70,0.94,-1,-1,-1
583,3,666.03,265.01,127.38,164.25,0.97,-1,-1,-1
583,6,244.05,266.30,31.39,42.16,0.94,-1,-1,-1
584,5,196.74,310.26,44.88,52.69,0.94,-1,-1,-1
584,3,672.11,260.89,129.47,166.74,0.96,-1,-1,-1
584,6,245.31,267.49,31.89,42.58,0.91,-1,-1,-1
585,5,200.17,313.78,43.70,50.90,0.94,-1,-1,-1
585,3,678.09,257.93,128.58,165.30,0.96,-1,-1,-1
585,6,245.80,267.20,32.31,43.03,0.90,-1,-1,-1
586,5,203.26,315.89,44.44,51.42,0.92,-1,-1,-1
586,3,683.65,253.63,129.69,165.87,0.96,-1,-1,-1
586,6,246.10,266.77,32.52,43.20,0.91,-1,-1,-1
587,5,206.23,317.84,45.28,51.91,0.94,-1,-1,-1
587,3,690.61,249.14,131.37,167.82,0.96,-1,-1,-1
587,6,246.37,266.01,32.26,42.67,0.93,-1,-1,-1
588,5,209.31,319.89,46.04,52.40,0.92,-1,-1,-1
588,3,699.51,246.79,132.17,168.82,0.96,-1,-1,-1
588,6,246.09,265.41,31.99,42.16,0.93,-1,-1,-1
589,5,212.70,321.09,46.51,52.58,0.93,-1,-1,-1
589,3,708.16,247.48,132.26,168.86,0.95,-1,-1,-1
589,6,245.09,264.44,32.46,42.56,0.93,-1,-1,-1
590,5,216.54,323.14,46.18,51.76,0.92,-1,-1,-1
590,3,719.90,246.37,134.55,171.20,0.95,-1,-1,-1
590,6,243.85,262.15,33.16,43.30,0.93,-1,-1,-1
591,5,218.61,321.20,47.36,52.94,0.93,-1,-1,-1
591,3,739.56,244.70,143.48,177.94,0.96,-1,-1,-1
591,6,242.46,260.10,33.49,43.58,0.94,-1,-1,-1
592,5,220.78,318.24,48.63,54.26,0.92,-1,-1,-1
592,3,748.22,249.22,145.88,179.88,0.94,-1,-1,-1
592,6,241.21,259.19,33.28,43.09,0.94,-1,-1,-1
593,5,223.77,314.30,48.60,54.17,0.91,-1,-1,-1
593,3,761.36,250.20,154.77,187.60,0.96,-1,-1,-1
593,6,239.89,258.12,33.09,42.60,0.94,-1,-1,-1
594,5,226.88,311.29,49.15,54.42,0.91,-1,-1,-1
